instance,2013_INDU-GlucoRed,2013_INDU-Lingeling,2013_INDU-Lingeling_aqw,2013_INDU-Nigma,2013_INDU-Nigma-NoPB,2013_INDU-RSeq,2013_INDU-Riss3g_3g,2013_INDU-SAT4J,2013_INDU-Solver43a,2013_INDU-Solver43b,2013_INDU-ZENN,2013_INDU-forl,2013_INDU-gluH,2013_INDU-gluH_simp,2013_INDU-glucose,2013_INDU-glue_bit,2013_INDU-gluebit_lgl,2013_INDU-glueminisat,2013_INDU-minipure,2013_INDU-relback,2013_INDU-satUZK,2013_INDU-sattimeRelbackShr,2013_INDU-strangenight
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,SAT:608.869:608.869:5000.0:0,SAT:3709.91:3709.91:5000.0:0,SAT:1973.9:1973.9:5000.0:0,SAT:568.74:568.74:5000.0:0,SAT:716.348:716.348:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:65.2181:65.2181:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1210.92:1210.92:5000.0:0,SAT:1086.62:1086.62:5000.0:0,SAT:109.204:109.204:5000.0:0,SAT:831.41:831.41:5000.0:0,SAT:251.466:251.466:5000.0:0,SAT:279.623:279.623:5000.0:0,SAT:360.571:360.571:5000.0:0,SAT:3.05176:3.05176:5000.0:0,SAT:246.586:246.586:5000.0:0,SAT:318.799:318.799:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:406.905:406.905:5000.0:0,SAT:30.2214:30.2214:5000.0:0,SAT:4112.12:4112.12:5000.0:0,SAT:485.199:485.199:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/ibm-2002-21r-k95.cnf,SAT:32.4961:32.4961:5000.0:0,SAT:57.9662:57.9662:5000.0:0,SAT:33.8908:33.8908:5000.0:0,SAT:19.988:19.988:5000.0:0,SAT:18.2642:18.2642:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:15.6606:15.6606:5000.0:0,SAT:144.794:144.794:5000.0:0,SAT:20.2119:20.2119:5000.0:0,SAT:35.7576:35.7576:5000.0:0,SAT:8.36573:8.36573:5000.0:0,SAT:56.1735:56.1735:5000.0:0,SAT:16.4325:16.4325:5000.0:0,SAT:16.2645:16.2645:5000.0:0,SAT:17.6523:17.6523:5000.0:0,SAT:9.80751:9.80751:5000.0:0,SAT:44.3952:44.3952:5000.0:0,SAT:28.9646:28.9646:5000.0:0,SAT:78.8:78.8:5000.0:0,SAT:12.4311:12.4311:5000.0:0,SAT:15.8426:15.8426:5000.0:0,SAT:103.786:103.786:5000.0:0,SAT:65.483:65.483:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,SAT:65.0811:65.0811:5000.0:0,SAT:81.7426:81.7426:5000.0:0,SAT:125.154:125.154:5000.0:0,SAT:77.3812:77.3812:5000.0:0,SAT:130.185:130.185:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:181.133:181.133:5000.0:0,SAT:1252.32:1252.32:5000.0:0,SAT:183.361:183.361:5000.0:0,SAT:200.699:200.699:5000.0:0,SAT:125.757:125.757:5000.0:0,SAT:155.595:155.595:5000.0:0,SAT:92.7469:92.7469:5000.0:0,SAT:115.386:115.386:5000.0:0,SAT:114.13:114.13:5000.0:0,SAT:160.261:160.261:5000.0:0,SAT:150.179:150.179:5000.0:0,SAT:122.206:122.206:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:253.233:253.233:5000.0:0,SAT:694.01:694.01:5000.0:0,SAT:1208.26:1208.26:5000.0:0,SAT:86.9148:86.9148:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,SAT:150.731:150.731:5000.0:0,SAT:17.0814:17.0814:5000.0:0,SAT:23.0695:23.0695:5000.0:0,SAT:54.6207:54.6207:5000.0:0,SAT:49.3015:49.3015:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:51.27:51.27:5000.0:0,SAT:399.532:399.532:5000.0:0,SAT:69.8564:69.8564:5000.0:0,SAT:66.9658:66.9658:5000.0:0,SAT:14.1039:14.1039:5000.0:0,SAT:50.7703:50.7703:5000.0:0,SAT:53.2279:53.2279:5000.0:0,SAT:65.976:65.976:5000.0:0,SAT:12.7311:12.7311:5000.0:0,SAT:79.4219:79.4219:5000.0:0,SAT:25.2372:25.2372:5000.0:0,SAT:202.379:202.379:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:936.27:936.27:5000.0:0,SAT:1882.45:1882.45:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:24.8862:24.8862:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,SAT:124.268:124.268:5000.0:0,SAT:24.3253:24.3253:5000.0:0,SAT:36.4875:36.4875:5000.0:0,SAT:85.589:85.589:5000.0:0,SAT:67.7917:67.7917:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:37.3583:37.3583:5000.0:0,SAT:479.246:479.246:5000.0:0,SAT:28.1897:28.1897:5000.0:0,SAT:27.4858:27.4858:5000.0:0,SAT:70.2443:70.2443:5000.0:0,SAT:45.818:45.818:5000.0:0,SAT:2.6096:2.6096:5000.0:0,SAT:98.0371:98.0371:5000.0:0,SAT:26.8929:26.8929:5000.0:0,SAT:2.23566:2.23566:5000.0:0,SAT:31.8752:31.8752:5000.0:0,SAT:91.818:91.818:5000.0:0,SAT:103.606:103.606:5000.0:0,SAT:5.04423:5.04423:5000.0:0,SAT:9.14861:9.14861:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:307.995:307.995:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/aloul-chnl11-13.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.008997:0.008997:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:226.817:226.817:5000.0:0,SAT:466.664:466.664:5000.0:0,SAT:546.652:546.652:5000.0:0,SAT:2126.27:2126.27:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3016.79:3016.79:5000.0:0,SAT:3553.43:3553.43:5000.0:0,SAT:4506.74:4506.74:5000.0:0,SAT:114.21:114.21:5000.0:0,SAT:1305.96:1305.96:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2250.44:2250.44:5000.0:0,SAT:2599.03:2599.03:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:178.357:178.357:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/anbul-dated-5-15-u.cnf,SAT:344.168:344.168:5000.0:0,SAT:60.8407:60.8407:5000.0:0,SAT:69.3705:69.3705:5000.0:0,SAT:125.949:125.949:5000.0:0,SAT:129.432:129.432:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:181.786:181.786:5000.0:0,SAT:889.447:889.447:5000.0:0,SAT:252.406:252.406:5000.0:0,SAT:107.997:107.997:5000.0:0,SAT:150.5:150.5:5000.0:0,SAT:142.254:142.254:5000.0:0,SAT:126.018:126.018:5000.0:0,SAT:192.007:192.007:5000.0:0,SAT:158.091:158.091:5000.0:0,SAT:237.77:237.77:5000.0:0,SAT:80.3148:80.3148:5000.0:0,SAT:59.089:59.089:5000.0:0,SAT:294.556:294.556:5000.0:0,SAT:310.197:310.197:5000.0:0,SAT:700.479:700.479:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:53.9278:53.9278:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/anbul-part-10-13-s.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3270.96:3270.96:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1364.44:1364.44:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3649.72:3649.72:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:590.84:590.84:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1116.22:1116.22:5000.0:0,SAT:584.318:584.318:5000.0:0,SAT:758.082:758.082:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:897.303:897.303:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2281.86:2281.86:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:375.17:375.17:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/anbul-part-10-15-s.cnf,SAT:718.915:718.915:5000.0:0,SAT:530.253:530.253:5000.0:0,SAT:241.551:241.551:5000.0:0,SAT:209.075:209.075:5000.0:0,SAT:3247.86:3247.86:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:347.899:347.899:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1406.37:1406.37:5000.0:0,SAT:561.678:561.678:5000.0:0,SAT:3375.11:3375.11:5000.0:0,SAT:838.097:838.097:5000.0:0,SAT:605.22:605.22:5000.0:0,SAT:1549.95:1549.95:5000.0:0,SAT:197.856:197.856:5000.0:0,SAT:519.501:519.501:5000.0:0,SAT:1433.56:1433.56:5000.0:0,SAT:578.815:578.815:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:443.22:443.22:5000.0:0,SAT:1418.91:1418.91:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:238.797:238.797:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/een-tip-sat-nusmv-t5.B.cnf,SAT:0.631903:0.631903:5000.0:0,SAT:3.76443:3.76443:5000.0:0,SAT:1.19782:1.19782:5000.0:0,SAT:1.02284:1.02284:5000.0:0,SAT:1.02184:1.02184:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1.01384:1.01384:5000.0:0,SAT:12.992:12.992:5000.0:0,SAT:4.54531:4.54531:5000.0:0,SAT:3.07453:3.07453:5000.0:0,SAT:0.646901:0.646901:5000.0:0,SAT:8.21475:8.21475:5000.0:0,SAT:0.938856:0.938856:5000.0:0,SAT:0.672897:0.672897:5000.0:0,SAT:0.604907:0.604907:5000.0:0,SAT:0.941856:0.941856:5000.0:0,SAT:1.87571:1.87571:5000.0:0,SAT:0.562914:0.562914:5000.0:0,SAT:0.871866:0.871866:5000.0:0,SAT:0.932858:0.932858:5000.0:0,SAT:1.06284:1.06284:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:5.17421:5.17421:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/fuhs-aprove-16.cnf,SAT:98.419:98.419:5000.0:0,SAT:56.2844:56.2844:5000.0:0,SAT:92.308:92.308:5000.0:0,SAT:226.553:226.553:5000.0:0,SAT:158.173:158.173:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:62.7375:62.7375:5000.0:0,SAT:424.358:424.358:5000.0:0,SAT:126.549:126.549:5000.0:0,SAT:150.015:150.015:5000.0:0,SAT:57.2903:57.2903:5000.0:0,SAT:108.29:108.29:5000.0:0,SAT:55.4216:55.4216:5000.0:0,SAT:53.4519:53.4519:5000.0:0,SAT:62.3445:62.3445:5000.0:0,SAT:79.8029:79.8029:5000.0:0,SAT:79.8359:79.8359:5000.0:0,SAT:27.3718:27.3718:5000.0:0,SAT:159.512:159.512:5000.0:0,SAT:66.6929:66.6929:5000.0:0,SAT:167.574:167.574:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:84.1122:84.1122:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/goldb-heqc-alu4mul.cnf,SAT:112.279:112.279:5000.0:0,SAT:64.9901:64.9901:5000.0:0,SAT:81.4496:81.4496:5000.0:0,SAT:85.41:85.41:5000.0:0,SAT:66.6179:66.6179:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:83.8593:83.8593:5000.0:0,SAT:443.575:443.575:5000.0:0,SAT:92.093:92.093:5000.0:0,SAT:90.1463:90.1463:5000.0:0,SAT:64.5132:64.5132:5000.0:0,SAT:133.224:133.224:5000.0:0,SAT:91.3491:91.3491:5000.0:0,SAT:120.951:120.951:5000.0:0,SAT:55.5935:55.5935:5000.0:0,SAT:66.5129:66.5129:5000.0:0,SAT:153.89:153.89:5000.0:0,SAT:96.8053:96.8053:5000.0:0,SAT:88.9665:88.9665:5000.0:0,SAT:93.8137:93.8137:5000.0:0,SAT:159.461:159.461:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:134.668:134.668:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/goldb-heqc-dalumul.cnf,SAT:145.315:145.315:5000.0:0,SAT:221.899:221.899:5000.0:0,SAT:197.062:197.062:5000.0:0,SAT:195.132:195.132:5000.0:0,SAT:204.981:204.981:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:204.902:204.902:5000.0:0,SAT:1556.57:1556.57:5000.0:0,SAT:176.268:176.268:5000.0:0,SAT:132.406:132.406:5000.0:0,SAT:60.3588:60.3588:5000.0:0,SAT:108.0:108.0:5000.0:0,SAT:235.725:235.725:5000.0:0,SAT:243.505:243.505:5000.0:0,SAT:192.258:192.258:5000.0:0,SAT:101.413:101.413:5000.0:0,SAT:225.28:225.28:5000.0:0,SAT:206.549:206.549:5000.0:0,SAT:1527.73:1527.73:5000.0:0,SAT:232.215:232.215:5000.0:0,SAT:1263.19:1263.19:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:102.044:102.044:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/goldb-heqc-frg1mul.cnf,SAT:66.5679:66.5679:5000.0:0,SAT:362.07:362.07:5000.0:0,SAT:540.808:540.808:5000.0:0,SAT:1526.28:1526.28:5000.0:0,SAT:1333.71:1333.71:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:236.621:236.621:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:124.456:124.456:5000.0:0,SAT:83.8942:83.8942:5000.0:0,SAT:88.2536:88.2536:5000.0:0,SAT:162.322:162.322:5000.0:0,SAT:348.303:348.303:5000.0:0,SAT:298.155:298.155:5000.0:0,SAT:116.849:116.849:5000.0:0,SAT:236.148:236.148:5000.0:0,SAT:312.807:312.807:5000.0:0,SAT:179.828:179.828:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:363.478:363.478:5000.0:0,SAT:4559.58:4559.58:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:176.435:176.435:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/goldb-heqc-x1mul.cnf,SAT:176.618:176.618:5000.0:0,SAT:926.914:926.914:5000.0:0,SAT:3533.75:3533.75:5000.0:0,SAT:1775.07:1775.07:5000.0:0,SAT:2086.41:2086.41:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:776.252:776.252:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:708.211:708.211:5000.0:0,SAT:698.946:698.946:5000.0:0,SAT:170.562:170.562:5000.0:0,SAT:621.022:621.022:5000.0:0,SAT:842.82:842.82:5000.0:0,SAT:996.59:996.59:5000.0:0,SAT:575.376:575.376:5000.0:0,SAT:464.395:464.395:5000.0:0,SAT:1436.92:1436.92:5000.0:0,SAT:878.783:878.783:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2193.83:2193.83:5000.0:0,SAT:3959.39:3959.39:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1107.82:1107.82:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/grieu-vmpc-27.cnf,SAT:303.814:303.814:5000.0:0,SAT:73.7738:73.7738:5000.0:0,SAT:128.908:128.908:5000.0:0,SAT:264.309:264.309:5000.0:0,SAT:6.45502:6.45502:5000.0:0,SAT:16.9864:16.9864:5000.0:0,SAT:28.8916:28.8916:5000.0:0,SAT:63.9843:63.9843:5000.0:0,SAT:110.29:110.29:5000.0:0,SAT:103.06:103.06:5000.0:0,SAT:8.12276:8.12276:5000.0:0,SAT:50.6513:50.6513:5000.0:0,SAT:69.1845:69.1845:5000.0:0,SAT:92.9759:92.9759:5000.0:0,SAT:8.08377:8.08377:5000.0:0,SAT:47.9017:47.9017:5000.0:0,SAT:33.071:33.071:5000.0:0,SAT:69.2025:69.2025:5000.0:0,SAT:219.846:219.846:5000.0:0,SAT:67.5137:67.5137:5000.0:0,SAT:83.3683:83.3683:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:106.396:106.396:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/grieu-vmpc-31.cnf,SAT:572.054:572.054:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1671.74:1671.74:5000.0:0,SAT:64.6092:64.6092:5000.0:0,SAT:4411.02:4411.02:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:381.606:381.606:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:55.1386:55.1386:5000.0:0,SAT:1822.99:1822.99:5000.0:0,SAT:1191.96:1191.96:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:563.52:563.52:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2521.64:2521.64:5000.0:0,SAT:1041.64:1041.64:5000.0:0,SAT:41.8356:41.8356:5000.0:0,SAT:890.173:890.173:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:640.028:640.028:5000.0:0,SAT:1271.85:1271.85:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/ibm-2002-18r-k90.cnf,SAT:88.3016:88.3016:5000.0:0,SAT:115.761:115.761:5000.0:0,SAT:77.8552:77.8552:5000.0:0,SAT:53.5539:53.5539:5000.0:0,SAT:52.373:52.373:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:37.9192:37.9192:5000.0:0,SAT:478.262:478.262:5000.0:0,SAT:90.6222:90.6222:5000.0:0,SAT:57.2993:57.2993:5000.0:0,SAT:41.3477:41.3477:5000.0:0,SAT:89.3944:89.3944:5000.0:0,SAT:67.8047:67.8047:5000.0:0,SAT:12.949:12.949:5000.0:0,SAT:25.7361:25.7361:5000.0:0,SAT:41.3207:41.3207:5000.0:0,SAT:155.76:155.76:5000.0:0,SAT:94.4866:94.4866:5000.0:0,SAT:193.804:193.804:5000.0:0,SAT:27.6498:27.6498:5000.0:0,SAT:54.3087:54.3087:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:316.271:316.271:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/marijn-philips.cnf,SAT:2757.23:2757.23:5000.0:0,SAT:644.588:644.588:5000.0:0,SAT:610.214:610.214:5000.0:0,SAT:2110.22:2110.22:5000.0:0,SAT:1487.81:1487.81:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:883.422:883.422:5000.0:0,SAT:750.077:750.077:5000.0:0,SAT:564.793:564.793:5000.0:0,SAT:763.67:763.67:5000.0:0,SAT:1058.18:1058.18:5000.0:0,SAT:1793.94:1793.94:5000.0:0,SAT:777.438:777.438:5000.0:0,SAT:1178.68:1178.68:5000.0:0,SAT:999.425:999.425:5000.0:0,SAT:780.232:780.232:5000.0:0,SAT:1029.6:1029.6:5000.0:0,SAT:1364.52:1364.52:5000.0:0,SAT:284.52:284.52:5000.0:0,SAT:708.378:708.378:5000.0:0,SAT:2023.22:2023.22:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:734.696:734.696:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/maris-s03-gripper11.cnf,SAT:15.3447:15.3447:5000.0:0,SAT:4.6253:4.6253:5000.0:0,SAT:9.13461:9.13461:5000.0:0,SAT:12.5071:12.5071:5000.0:0,SAT:7.44787:7.44787:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4.83027:4.83027:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:128.037:128.037:5000.0:0,SAT:226.597:226.597:5000.0:0,SAT:23.1965:23.1965:5000.0:0,SAT:15.9216:15.9216:5000.0:0,SAT:7.2619:7.2619:5000.0:0,SAT:12.6671:12.6671:5000.0:0,SAT:8.03978:8.03978:5000.0:0,SAT:32.981:32.981:5000.0:0,SAT:31.9291:31.9291:5000.0:0,SAT:5.07723:5.07723:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:25.5941:25.5941:5000.0:0,SAT:8.63769:8.63769:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:44.1003:44.1003:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/mizh-sha0-36-4.cnf,SAT:4403.96:4403.96:5000.0:0,SAT:95.0436:95.0436:5000.0:0,SAT:88.7395:88.7395:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:669.001:669.001:5000.0:0,SAT:2494.24:2494.24:5000.0:0,SAT:3335.01:3335.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:73.7858:73.7858:5000.0:0,SAT:388.681:388.681:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:786.41:786.41:5000.0:0,SAT:230.146:230.146:5000.0:0,SAT:61.4267:61.4267:5000.0:0,SAT:137.661:137.661:5000.0:0,SAT:151.145:151.145:5000.0:0,SAT:75.1876:75.1876:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:55.4976:55.4976:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1133.11:1133.11:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/narain-vpn-clauses-10.cnf,SAT:33.4409:33.4409:5000.0:0,SAT:175.129:175.129:5000.0:0,SAT:64.7552:64.7552:5000.0:0,SAT:629.827:629.827:5000.0:0,SAT:258.401:258.401:5000.0:0,SAT:38.0362:38.0362:5000.0:0,SAT:48.1567:48.1567:5000.0:0,SAT:144.421:144.421:5000.0:0,SAT:60.2668:60.2668:5000.0:0,SAT:36.2105:36.2105:5000.0:0,SAT:52.358:52.358:5000.0:0,SAT:128.339:128.339:5000.0:0,SAT:30.5524:30.5524:5000.0:0,SAT:27.3458:27.3458:5000.0:0,SAT:35.9575:35.9575:5000.0:0,SAT:78.1901:78.1901:5000.0:0,SAT:39.8589:39.8589:5000.0:0,SAT:1144.06:1144.06:5000.0:0,SAT:81.3446:81.3446:5000.0:0,SAT:44.8472:44.8472:5000.0:0,SAT:51.0632:51.0632:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:113.655:113.655:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/narain-vpn-clauses-8.cnf,SAT:2248.89:2248.89:5000.0:0,SAT:452.906:452.906:5000.0:0,SAT:140.464:140.464:5000.0:0,SAT:1782.38:1782.38:5000.0:0,SAT:1829.18:1829.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1251.68:1251.68:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2362.24:2362.24:5000.0:0,SAT:399.536:399.536:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3661.7:3661.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1846.39:1846.39:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:858.942:858.942:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:704.03:704.03:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/palac-sn7-ipc5-h16.cnf,SAT:44.1213:44.1213:5000.0:0,SAT:84.6521:84.6521:5000.0:0,SAT:73.3908:73.3908:5000.0:0,SAT:74.7196:74.7196:5000.0:0,SAT:93.9707:93.9707:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:145.15:145.15:5000.0:0,SAT:1400.01:1400.01:5000.0:0,SAT:185.125:185.125:5000.0:0,SAT:192.975:192.975:5000.0:0,SAT:35.9855:35.9855:5000.0:0,SAT:179.121:179.121:5000.0:0,SAT:50.9652:50.9652:5000.0:0,SAT:100.909:100.909:5000.0:0,SAT:28.8126:28.8126:5000.0:0,SAT:49.3025:49.3025:5000.0:0,SAT:180.325:180.325:5000.0:0,SAT:27.3108:27.3108:5000.0:0,SAT:1838.73:1838.73:5000.0:0,SAT:78.714:78.714:5000.0:0,SAT:29.9254:29.9254:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:330.304:330.304:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2008/palac-uts-l06-ipc5-h34.cnf,SAT:66.4299:66.4299:5000.0:0,SAT:19.849:19.849:5000.0:0,SAT:49.2225:49.2225:5000.0:0,SAT:10.2954:10.2954:5000.0:0,SAT:21.7657:21.7657:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:19.85:19.85:5000.0:0,SAT:206.044:206.044:5000.0:0,SAT:43.5164:43.5164:5000.0:0,SAT:39.0331:39.0331:5000.0:0,SAT:25.3211:25.3211:5000.0:0,SAT:35.2926:35.2926:5000.0:0,SAT:12.5821:12.5821:5000.0:0,SAT:13.46:13.46:5000.0:0,SAT:11.6072:11.6072:5000.0:0,SAT:13.202:13.202:5000.0:0,SAT:23.2395:23.2395:5000.0:0,SAT:29.9364:29.9364:5000.0:0,SAT:21.9737:21.9737:5000.0:0,SAT:13.405:13.405:5000.0:0,SAT:14.1918:14.1918:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:30.4184:30.4184:5000.0:0
