instance,2014_INDU-BFS-Glucose_1.0c,2014_INDU-BFS-Glucose_mem_16_70_1.0cm,2014_INDU-BFS-Glucose_mem_32_70_1.0cm,2014_INDU-BFS-Glucose_mem_8_85_1.0cm,2014_INDU-CCAnr+glucose_2014,2014_INDU-Lingeling_(druplig)_azd,2014_INDU-Lingeling_(no_agile)_ayv,2014_INDU-Lingeling_ayv,2014_INDU-MiniSat_HACK_1430ED_1.0,2014_INDU-MiniSat_HACK_999ED_1.0,2014_INDU-Nigma,2014_INDU-Riss_4.27,2014_INDU-Riss_BlackBox_BlackBox,2014_INDU-Riss_DRAT,2014_INDU-SGSeq_1.0,2014_INDU-SWDiA5BY_A26,2014_INDU-SWDiA5BY_A30.4.100,2014_INDU-SatUZK_55,2014_INDU-SparrowToRiss_2014,2014_INDU-cryptominisat-4.1-st_4.1-st,2014_INDU-cryptominisat-v41-tuned-st_v41-tuned-st,2014_INDU-glucose_3.0,2014_INDU-glue_lgl_split_1.0,2014_INDU-glueminisat,2014_INDU-glueminisat_dev122,2014_INDU-minisat_blbd_1.13,2014_INDU-sattime2014r_2014r
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/23-64/004.cnf,SAT:420.995:420.995:5000.0:0,SAT:458.603:458.603:5000.0:0,SAT:390.289:390.289:5000.0:0,SAT:405.43:405.43:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2527.07:2527.07:5000.0:0,SAT:4973.48:4973.48:5000.0:0,SAT:3710.7:3710.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:368.702:368.702:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1250.43:1250.43:5000.0:0,SAT:203.825:203.825:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4277.9:4277.9:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:303.869:303.869:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/23-80/001.cnf,SAT:2883.86:2883.86:5000.0:0,SAT:3569.12:3569.12:5000.0:0,SAT:4469.3:4469.3:5000.0:0,SAT:2879.83:2879.83:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1643.61:1643.61:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3254.96:3254.96:5000.0:0,SAT:1474.88:1474.88:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/23-96/003.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3625.41:3625.41:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3530.35:3530.35:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4980.13:4980.13:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/23-96/007.cnf,SAT:139.086:139.086:5000.0:0,SAT:139.166:139.166:5000.0:0,SAT:185.309:185.309:5000.0:0,SAT:131.17:131.17:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4484.55:4484.55:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/80-8/005.cnf,SAT:437.297:437.297:5000.0:0,SAT:448.985:448.985:5000.0:0,SAT:558.335:558.335:5000.0:0,SAT:425.722:425.722:5000.0:0,SAT:1729.69:1729.69:5000.0:0,SAT:1475.33:1475.33:5000.0:0,SAT:1409.26:1409.26:5000.0:0,SAT:2433.24:2433.24:5000.0:0,SAT:286.42:286.42:5000.0:0,SAT:299.448:299.448:5000.0:0,SAT:299.317:299.317:5000.0:0,SAT:639.337:639.337:5000.0:0,SAT:1137.54:1137.54:5000.0:0,SAT:673.243:673.243:5000.0:0,SAT:1924.02:1924.02:5000.0:0,SAT:160.949:160.949:5000.0:0,SAT:336.547:336.547:5000.0:0,SAT:341.708:341.708:5000.0:0,SAT:2000.7:2000.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:685.932:685.932:5000.0:0,SAT:2954.52:2954.52:5000.0:0,SAT:896.395:896.395:5000.0:0,SAT:1152.05:1152.05:5000.0:0,SAT:483.175:483.175:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/80-8/006.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1213.45:1213.45:5000.0:0,SAT:312.097:312.097:5000.0:0,SAT:1254.96:1254.96:5000.0:0,SAT:3068.73:3068.73:5000.0:0,SAT:311.834:311.834:5000.0:0,SAT:304.609:304.609:5000.0:0,SAT:874.887:874.887:5000.0:0,SAT:254.09:254.09:5000.0:0,SAT:1009.36:1009.36:5000.0:0,SAT:292.579:292.579:5000.0:0,SAT:1272.13:1272.13:5000.0:0,SAT:175.893:175.893:5000.0:0,SAT:402.667:402.667:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2513.67:2513.67:5000.0:0,SAT:664.183:664.183:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:321.302:321.302:5000.0:0,SAT:4131.32:4131.32:5000.0:0,SAT:982.72:982.72:5000.0:0,SAT:666.959:666.959:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x163b785faa4bfb1b3b894a9206768a6c3d5d6f038b3797c4c2-99.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3195.96:3195.96:5000.0:0,SAT:3013.29:3013.29:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3384.9:3384.9:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4883.31:4883.31:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x1b770901581bbb2863c83835583d7ce4e1fafd907076320542-34.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3622.42:3622.42:5000.0:0,SAT:3442.24:3442.24:5000.0:0,SAT:3620.02:3620.02:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3686.46:3686.46:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x28df9231b320bd56dfb68bfc7c3f0ca20dbae6b0eba535ad91-98.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2885.76:2885.76:5000.0:0,SAT:3454.79:3454.79:5000.0:0,SAT:3113.58:3113.58:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3563.87:3563.87:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3512.24:3512.24:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4993.81:4993.81:5000.0:0,SAT:2996.03:2996.03:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4424.82:4424.82:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3815.31:3815.31:5000.0:0,SAT:3832.97:3832.97:5000.0:0,SAT:2145.0:2145.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x53e7622aad02b083b53dcd6a4a76f54a150ceb996ea1dfa300-63.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4110.7:4110.7:5000.0:0,SAT:4584.49:4584.49:5000.0:0,SAT:4089.67:4089.67:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4321.59:4321.59:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3752.84:3752.84:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3350.91:3350.91:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
