instance,2009_INDU-clasp-1.2.0-SAT09,2009_INDU-kw,2009_INDU-manysat,2009_INDU-minisat,2009_INDU-minisat-cumrp,2009_INDU-minisat09z,2009_INDU-precosat-236-3e7a3f8-090322
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,SAT:37.6063:37.6063:5000.0:0,SAT:10.3424:10.3424:5000.0:0,SAT:54.5777:54.5777:5000.0:0,SAT:5.62015:5.62015:5000.0:0,SAT:41.7816:41.7816:5000.0:0,SAT:19.403:19.403:5000.0:0,SAT:37.5673:37.5673:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,SAT:117.717:117.717:5000.0:0,SAT:23.1275:23.1275:5000.0:0,SAT:54.6517:54.6517:5000.0:0,SAT:16.6035:16.6035:5000.0:0,SAT:98.512:98.512:5000.0:0,SAT:83.6723:83.6723:5000.0:0,SAT:42.1186:42.1186:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,SAT:294.485:294.485:5000.0:0,SAT:146.899:146.899:5000.0:0,SAT:464.232:464.232:5000.0:0,SAT:121.473:121.473:5000.0:0,SAT:295.928:295.928:5000.0:0,SAT:265.814:265.814:5000.0:0,SAT:183.625:183.625:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:428.764:428.764:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1399.23:1399.23:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4604.38:4604.38:5000.0:0,SAT:309.228:309.228:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,SAT:2643.22:2643.22:5000.0:0,SAT:71.6261:71.6261:5000.0:0,SAT:1099.91:1099.91:5000.0:0,SAT:64.5852:64.5852:5000.0:0,SAT:970.513:970.513:5000.0:0,SAT:217.723:217.723:5000.0:0,SAT:90.7282:90.7282:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,SAT:541.701:541.701:5000.0:0,SAT:397.62:397.62:5000.0:0,SAT:1225.21:1225.21:5000.0:0,SAT:1574.74:1574.74:5000.0:0,SAT:3917.69:3917.69:5000.0:0,SAT:2961.76:2961.76:5000.0:0,SAT:794.08:794.08:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,SAT:1788.58:1788.58:5000.0:0,SAT:2824.71:2824.71:5000.0:0,SAT:2651.7:2651.7:5000.0:0,SAT:359.916:359.916:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3290.23:3290.23:5000.0:0,SAT:331.069:331.069:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,SAT:55.2026:55.2026:5000.0:0,SAT:319.842:319.842:5000.0:0,SAT:253.844:253.844:5000.0:0,SAT:85.9049:85.9049:5000.0:0,SAT:182.458:182.458:5000.0:0,SAT:345.461:345.461:5000.0:0,SAT:101.882:101.882:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,SAT:2040.81:2040.81:5000.0:0,SAT:802.656:802.656:5000.0:0,SAT:987.574:987.574:5000.0:0,SAT:1032.55:1032.55:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2389.65:2389.65:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,SAT:2311.2:2311.2:5000.0:0,SAT:967.235:967.235:5000.0:0,SAT:925.192:925.192:5000.0:0,SAT:1169.93:1169.93:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2311.01:2311.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2757.78:2757.78:5000.0:0,SAT:2227.34:2227.34:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4292.43:4292.43:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,SAT:15.1587:15.1587:5000.0:0,SAT:13.08:13.08:5000.0:0,SAT:236.892:236.892:5000.0:0,SAT:1.60276:1.60276:5000.0:0,SAT:105.33:105.33:5000.0:0,SAT:136.017:136.017:5000.0:0,SAT:60.2468:60.2468:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,SAT:374.128:374.128:5000.0:0,SAT:609.731:609.731:5000.0:0,SAT:1512.6:1512.6:5000.0:0,SAT:107.373:107.373:5000.0:0,SAT:234.012:234.012:5000.0:0,SAT:427.661:427.661:5000.0:0,SAT:122.763:122.763:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,SAT:3416.36:3416.36:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:923.139:923.139:5000.0:0,SAT:3043.53:3043.53:5000.0:0,SAT:974.183:974.183:5000.0:0,SAT:2281.31:2281.31:5000.0:0,SAT:1638.02:1638.02:5000.0:0,SAT:255.773:255.773:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1760.43:1760.43:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3410.38:3410.38:5000.0:0,SAT:586.434:586.434:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:517.166:517.166:5000.0:0,SAT:2204.24:2204.24:5000.0:0,SAT:992.457:992.457:5000.0:0,SAT:1842.15:1842.15:5000.0:0,SAT:971.414:971.414:5000.0:0,SAT:169.479:169.479:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1401.9:1401.9:5000.0:0,SAT:3238.23:3238.23:5000.0:0,SAT:569.076:569.076:5000.0:0,SAT:2358.31:2358.31:5000.0:0,SAT:1642.31:1642.31:5000.0:0,SAT:605.082:605.082:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2038.66:2038.66:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1031.84:1031.84:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3052.14:3052.14:5000.0:0,SAT:525.769:525.769:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,SAT:768.554:768.554:5000.0:0,SAT:124.325:124.325:5000.0:0,SAT:311.585:311.585:5000.0:0,SAT:69.2795:69.2795:5000.0:0,SAT:213.394:213.394:5000.0:0,SAT:137.823:137.823:5000.0:0,SAT:99.2939:99.2939:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1240.47:1240.47:5000.0:0,SAT:1969.1:1969.1:5000.0:0,SAT:711.778:711.778:5000.0:0,SAT:2621.19:2621.19:5000.0:0,SAT:1970.53:1970.53:5000.0:0,SAT:421.727:421.727:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2278.39:2278.39:5000.0:0,SAT:4393.35:4393.35:5000.0:0,SAT:646.217:646.217:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1789.12:1789.12:5000.0:0,SAT:546.673:546.673:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,SAT:2280.18:2280.18:5000.0:0,SAT:300.414:300.414:5000.0:0,SAT:820.035:820.035:5000.0:0,SAT:146.664:146.664:5000.0:0,SAT:647.754:647.754:5000.0:0,SAT:287.705:287.705:5000.0:0,SAT:429.955:429.955:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-15-10p1.cnf,SAT:1157.38:1157.38:5000.0:0,SAT:321.481:321.481:5000.0:0,SAT:1028.13:1028.13:5000.0:0,SAT:191.729:191.729:5000.0:0,SAT:800.109:800.109:5000.0:0,SAT:588.929:588.929:5000.0:0,SAT:382.176:382.176:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:493.766:493.766:5000.0:0,SAT:1179.87:1179.87:5000.0:0,SAT:320.117:320.117:5000.0:0,SAT:1875.99:1875.99:5000.0:0,SAT:557.79:557.79:5000.0:0,SAT:349.908:349.908:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:105.374:105.374:5000.0:0,SAT:1053.11:1053.11:5000.0:0,SAT:104.765:104.765:5000.0:0,SAT:528.22:528.22:5000.0:0,SAT:886.163:886.163:5000.0:0,SAT:99.6179:99.6179:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:728.219:728.219:5000.0:0,SAT:4092.94:4092.94:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1868.84:1868.84:5000.0:0,SAT:1347.63:1347.63:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:330.881:330.881:5000.0:0,SAT:4063.8:4063.8:5000.0:0,SAT:117.393:117.393:5000.0:0,SAT:4260.0:4260.0:5000.0:0,SAT:1667.09:1667.09:5000.0:0,SAT:914.825:914.825:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:26.076:26.076:5000.0:0,SAT:195.969:195.969:5000.0:0,SAT:8.40572:8.40572:5000.0:0,SAT:0.372943:0.372943:5000.0:0,SAT:15.1357:15.1357:5000.0:0,SAT:94.4746:94.4746:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:34.9077:34.9077:5000.0:0,SAT:9.70652:9.70652:5000.0:0,SAT:9.1766:9.1766:5000.0:0,SAT:0.547916:0.547916:5000.0:0,SAT:1.43478:1.43478:5000.0:0,SAT:5.01724:5.01724:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,SAT:510.95:510.95:5000.0:0,SAT:771.902:771.902:5000.0:0,SAT:1.78373:1.78373:5000.0:0,SAT:8.5537:8.5537:5000.0:0,SAT:0.499923:0.499923:5000.0:0,SAT:2.82457:2.82457:5000.0:0,SAT:4.14637:4.14637:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,SAT:189.911:189.911:5000.0:0,SAT:428.435:428.435:5000.0:0,SAT:224.047:224.047:5000.0:0,SAT:59.7199:59.7199:5000.0:0,SAT:477.483:477.483:5000.0:0,SAT:130.813:130.813:5000.0:0,SAT:69.5294:69.5294:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,SAT:9.50555:9.50555:5000.0:0,SAT:9.15861:9.15861:5000.0:0,SAT:0.78388:0.78388:5000.0:0,SAT:1.46078:1.46078:5000.0:0,SAT:1.9437:1.9437:5000.0:0,SAT:0.559914:0.559914:5000.0:0,SAT:17.1214:17.1214:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,SAT:74.4447:74.4447:5000.0:0,SAT:202.27:202.27:5000.0:0,SAT:160.598:160.598:5000.0:0,SAT:74.7316:74.7316:5000.0:0,SAT:293.119:293.119:5000.0:0,SAT:78.755:78.755:5000.0:0,SAT:56.7814:56.7814:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/schup-l2s-guid-1-k56.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:88.8485:88.8485:5000.0:0,SAT:758.474:758.474:5000.0:0,SAT:79.155:79.155:5000.0:0,SAT:247.825:247.825:5000.0:0,SAT:190.88:190.88:5000.0:0,SAT:78.648:78.648:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/simon-s02b-dp11u10.cnf,SAT:55.4916:55.4916:5000.0:0,SAT:859.84:859.84:5000.0:0,SAT:127.665:127.665:5000.0:0,SAT:230.607:230.607:5000.0:0,SAT:215.459:215.459:5000.0:0,SAT:168.022:168.022:5000.0:0,SAT:42.3126:42.3126:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf,SAT:10.2434:10.2434:5000.0:0,SAT:263.985:263.985:5000.0:0,SAT:136.377:136.377:5000.0:0,SAT:51.0912:51.0912:5000.0:0,SAT:19.644:19.644:5000.0:0,SAT:204.407:204.407:5000.0:0,SAT:61.6816:61.6816:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/velev-pipe-sat-1.0-b7.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:109.507:109.507:5000.0:0,SAT:32.4861:32.4861:5000.0:0,SAT:6.91695:6.91695:5000.0:0,SAT:9.16161:9.16161:5000.0:0,SAT:230.514:230.514:5000.0:0,SAT:124.399:124.399:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,SAT:272.839:272.839:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1480.97:1480.97:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:191.546:191.546:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:306.282:306.282:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,SAT:96.7943:96.7943:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1052.58:1052.58:5000.0:0,SAT:2923.14:2923.14:5000.0:0,SAT:3966.08:3966.08:5000.0:0,SAT:4560.74:4560.74:5000.0:0,SAT:1143.34:1143.34:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,SAT:181.154:181.154:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1035.98:1035.98:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,SAT:404.243:404.243:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3274.52:3274.52:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:581.241:581.241:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,SAT:386.648:386.648:5000.0:0,SAT:43.8373:43.8373:5000.0:0,SAT:735.941:735.941:5000.0:0,SAT:678.54:678.54:5000.0:0,SAT:1499.7:1499.7:5000.0:0,SAT:1312.07:1312.07:5000.0:0,SAT:21.5317:21.5317:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,SAT:1830.87:1830.87:5000.0:0,SAT:458.498:458.498:5000.0:0,SAT:2623.9:2623.9:5000.0:0,SAT:4034.99:4034.99:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:324.362:324.362:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,SAT:4257.23:4257.23:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,SAT:728.75:728.75:5000.0:0,SAT:84.8011:84.8011:5000.0:0,SAT:104.619:104.619:5000.0:0,SAT:151.767:151.767:5000.0:0,SAT:53.6438:53.6438:5000.0:0,SAT:72.622:72.622:5000.0:0,SAT:125.054:125.054:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,SAT:2705.65:2705.65:5000.0:0,SAT:62.0426:62.0426:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:38.0682:38.0682:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1042.67:1042.67:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1341.39:1341.39:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1218.91:1218.91:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,SAT:21.0388:21.0388:5000.0:0,SAT:82.0905:82.0905:5000.0:0,SAT:140.598:140.598:5000.0:0,SAT:50.5523:50.5523:5000.0:0,SAT:46.002:46.002:5000.0:0,SAT:117.019:117.019:5000.0:0,SAT:38.8411:38.8411:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,SAT:49.7504:49.7504:5000.0:0,SAT:50.3383:50.3383:5000.0:0,SAT:165.467:165.467:5000.0:0,SAT:68.0177:68.0177:5000.0:0,SAT:167.184:167.184:5000.0:0,SAT:128.137:128.137:5000.0:0,SAT:31.4352:31.4352:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,SAT:35.1667:35.1667:5000.0:0,SAT:314.975:314.975:5000.0:0,SAT:12.0682:12.0682:5000.0:0,SAT:5.99109:5.99109:5000.0:0,SAT:3.53746:3.53746:5000.0:0,SAT:3.40148:3.40148:5000.0:0,SAT:41.3257:41.3257:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,SAT:54.1618:54.1618:5000.0:0,SAT:146.56:146.56:5000.0:0,SAT:8.28274:8.28274:5000.0:0,SAT:1.9347:1.9347:5000.0:0,SAT:2.88556:2.88556:5000.0:0,SAT:45.945:45.945:5000.0:0,SAT:33.3859:33.3859:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATCompetition2011/application/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,SAT:1933.3:1933.3:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
