instance,2011_INDU-LR_GL_SHR,2011_INDU-RestartSAT,2011_INDU-cir_minisat,2011_INDU-contrasat,2011_INDU-ebminisat,2011_INDU-glueminisat,2011_INDU-minisat,2011_INDU-minisat-2.2.0-agile-26,2011_INDU-rcl
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.065-SAT.cnf,SAT:73.3259:73.3259:5000.0:0,SAT:52.32:52.32:5000.0:0,SAT:121.73:121.73:5000.0:0,SAT:1175.39:1175.39:5000.0:0,SAT:317.516:317.516:5000.0:0,SAT:57.1523:57.1523:5000.0:0,SAT:124.554:124.554:5000.0:0,SAT:1419.97:1419.97:5000.0:0,SAT:28.7876:28.7876:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.035-NOTKNOWN.cnf,SAT:24.1123:24.1123:5000.0:0,SAT:16.3695:16.3695:5000.0:0,SAT:168.013:168.013:5000.0:0,SAT:378.446:378.446:5000.0:0,SAT:155.502:155.502:5000.0:0,SAT:27.8838:27.8838:5000.0:0,SAT:158.278:158.278:5000.0:0,SAT:45.7101:45.7101:5000.0:0,SAT:17.6383:17.6383:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.045-SAT.cnf,SAT:25.3611:25.3611:5000.0:0,SAT:20.8088:20.8088:5000.0:0,SAT:101.649:101.649:5000.0:0,SAT:237.156:237.156:5000.0:0,SAT:103.594:103.594:5000.0:0,SAT:37.8572:37.8572:5000.0:0,SAT:50.4243:50.4243:5000.0:0,SAT:91.2541:91.2541:5000.0:0,SAT:43.9163:43.9163:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.075-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2122.91:2122.91:5000.0:0,SAT:622.002:622.002:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:726.89:726.89:5000.0:0,SAT:34.6457:34.6457:5000.0:0,SAT:607.665:607.665:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:406.055:406.055:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.085-SAT.cnf,SAT:55.5935:55.5935:5000.0:0,SAT:4.03939:4.03939:5000.0:0,SAT:494.436:494.436:5000.0:0,SAT:244.153:244.153:5000.0:0,SAT:563.144:563.144:5000.0:0,SAT:5.9231:5.9231:5000.0:0,SAT:477.983:477.983:5000.0:0,SAT:2991.73:2991.73:5000.0:0,SAT:12.2461:12.2461:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.075-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:364.985:364.985:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:574.345:574.345:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1014.49:1014.49:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,SAT:11.3593:11.3593:5000.0:0,SAT:21.0118:21.0118:5000.0:0,SAT:127.075:127.075:5000.0:0,SAT:203.384:203.384:5000.0:0,SAT:126.529:126.529:5000.0:0,SAT:31.7882:31.7882:5000.0:0,SAT:142.06:142.06:5000.0:0,SAT:94.2867:94.2867:5000.0:0,SAT:52.9899:52.9899:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf,SAT:132.716:132.716:5000.0:0,SAT:267.685:267.685:5000.0:0,SAT:1177.29:1177.29:5000.0:0,SAT:740.338:740.338:5000.0:0,SAT:1194.56:1194.56:5000.0:0,SAT:40.3269:40.3269:5000.0:0,SAT:1188.12:1188.12:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:51.8611:51.8611:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,SAT:117.642:117.642:5000.0:0,SAT:707.631:707.631:5000.0:0,SAT:1546.18:1546.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1602.08:1602.08:5000.0:0,SAT:308.599:308.599:5000.0:0,SAT:1594.51:1594.51:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:47.0518:47.0518:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf,SAT:223.052:223.052:5000.0:0,SAT:575.455:575.455:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:130.231:130.231:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,SAT:968.073:968.073:5000.0:0,SAT:1298.86:1298.86:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:143.029:143.029:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:389.018:389.018:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,SAT:3724.22:3724.22:5000.0:0,SAT:1646.73:1646.73:5000.0:0,SAT:883.664:883.664:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,SAT:942.574:942.574:5000.0:0,SAT:2260.85:2260.85:5000.0:0,SAT:1138.6:1138.6:5000.0:0,SAT:1701.45:1701.45:5000.0:0,SAT:488.331:488.331:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf,SAT:854.565:854.565:5000.0:0,SAT:938.79:938.79:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:272.894:272.894:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:662.558:662.558:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/01_rule/SAT_dat.k90.cnf,SAT:98.761:98.761:5000.0:0,SAT:38.3952:38.3952:5000.0:0,SAT:183.425:183.425:5000.0:0,SAT:133.412:133.412:5000.0:0,SAT:189.482:189.482:5000.0:0,SAT:51.4382:51.4382:5000.0:0,SAT:158.563:158.563:5000.0:0,SAT:5.84311:5.84311:5000.0:0,SAT:18.7691:18.7691:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/06_rule/SAT_dat.k100.cnf,SAT:13.004:13.004:5000.0:0,SAT:10.3104:10.3104:5000.0:0,SAT:17.2964:17.2964:5000.0:0,SAT:19.562:19.562:5000.0:0,SAT:30.7053:30.7053:5000.0:0,SAT:3.08653:3.08653:5000.0:0,SAT:19.576:19.576:5000.0:0,SAT:20.1829:20.1829:5000.0:0,SAT:7.2579:7.2579:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/07_rule/SAT_dat.k65.cnf,SAT:0.371942:0.371942:5000.0:0,SAT:0.491924:0.491924:5000.0:0,SAT:2.92955:2.92955:5000.0:0,SAT:19.969:19.969:5000.0:0,SAT:2.90356:2.90356:5000.0:0,SAT:0.287955:0.287955:5000.0:0,SAT:2.87656:2.87656:5000.0:0,SAT:25.7871:25.7871:5000.0:0,SAT:0.646901:0.646901:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/07_rule/SAT_dat.k75.cnf,SAT:0.314951:0.314951:5000.0:0,SAT:0.477926:0.477926:5000.0:0,SAT:2.88056:2.88056:5000.0:0,SAT:8.73067:8.73067:5000.0:0,SAT:2.87956:2.87956:5000.0:0,SAT:0.281956:0.281956:5000.0:0,SAT:3.02354:3.02354:5000.0:0,SAT:18.3902:18.3902:5000.0:0,SAT:0.651899:0.651899:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k80.cnf,SAT:71.6141:71.6141:5000.0:0,SAT:89.1894:89.1894:5000.0:0,SAT:277.567:277.567:5000.0:0,SAT:225.735:225.735:5000.0:0,SAT:164.778:164.778:5000.0:0,SAT:102.083:102.083:5000.0:0,SAT:206.493:206.493:5000.0:0,SAT:108.455:108.455:5000.0:0,SAT:115.427:115.427:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k85.cnf,SAT:88.2176:88.2176:5000.0:0,SAT:69.7024:69.7024:5000.0:0,SAT:301.92:301.92:5000.0:0,SAT:185.332:185.332:5000.0:0,SAT:178.928:178.928:5000.0:0,SAT:226.717:226.717:5000.0:0,SAT:223.902:223.902:5000.0:0,SAT:79.7269:79.7269:5000.0:0,SAT:100.198:100.198:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k90.cnf,SAT:54.8117:54.8117:5000.0:0,SAT:102.955:102.955:5000.0:0,SAT:324.507:324.507:5000.0:0,SAT:275.536:275.536:5000.0:0,SAT:585.163:585.163:5000.0:0,SAT:205.039:205.039:5000.0:0,SAT:318.214:318.214:5000.0:0,SAT:212.087:212.087:5000.0:0,SAT:99.9988:99.9988:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_1/SAT_dat.k95.cnf,SAT:104.488:104.488:5000.0:0,SAT:120.008:120.008:5000.0:0,SAT:422.288:422.288:5000.0:0,SAT:273.695:273.695:5000.0:0,SAT:239.535:239.535:5000.0:0,SAT:452.822:452.822:5000.0:0,SAT:316.776:316.776:5000.0:0,SAT:167.643:167.643:5000.0:0,SAT:121.143:121.143:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_3/SAT_dat.k100.cnf,SAT:1510.34:1510.34:5000.0:0,SAT:992.067:992.067:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:890.46:890.46:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3721.7:3721.7:5000.0:0,SAT:642.467:642.467:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/11_rule_3/SAT_dat.k95.cnf,SAT:668.115:668.115:5000.0:0,SAT:724.207:724.207:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:629.834:629.834:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:817.942:817.942:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/13_rule_1/SAT_dat.k10.cnf,SAT:624.257:624.257:5000.0:0,SAT:1221.47:1221.47:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:257.78:257.78:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/13_rule_1/SAT_dat.k30.cnf,SAT:322.979:322.979:5000.0:0,SAT:711.939:711.939:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:133.685:133.685:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4079.09:4079.09:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/14_rule_2/SAT_dat.k90.cnf,SAT:32.1121:32.1121:5000.0:0,SAT:42.9265:42.9265:5000.0:0,SAT:50.1554:50.1554:5000.0:0,SAT:250.383:250.383:5000.0:0,SAT:38.5151:38.5151:5000.0:0,SAT:35.2136:35.2136:5000.0:0,SAT:37.3323:37.3323:5000.0:0,SAT:55.9825:55.9825:5000.0:0,SAT:66.5929:66.5929:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/26_rule/SAT_dat.k100.cnf,SAT:7.2169:7.2169:5000.0:0,SAT:7.2499:7.2499:5000.0:0,SAT:299.473:299.473:5000.0:0,SAT:10.5224:10.5224:5000.0:0,SAT:397.854:397.854:5000.0:0,SAT:9.16161:9.16161:5000.0:0,SAT:276.113:276.113:5000.0:0,SAT:8.5537:8.5537:5000.0:0,SAT:13.7289:13.7289:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/28_rule/SAT_dat.k100.cnf,SAT:15.9706:15.9706:5000.0:0,SAT:14.2298:14.2298:5000.0:0,SAT:15.4097:15.4097:5000.0:0,SAT:18.7092:18.7092:5000.0:0,SAT:21.4757:21.4757:5000.0:0,SAT:8.44072:8.44072:5000.0:0,SAT:12.6511:12.6511:5000.0:0,SAT:6.21705:6.21705:5000.0:0,SAT:4.88926:4.88926:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2002/30_rule/SAT_dat.k55.cnf,SAT:2631.41:2631.41:5000.0:0,SAT:647.852:647.852:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3053.92:3053.92:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:31.6572:31.6572:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/01/IBM_FV_2004_rule_batch_01_SAT_dat.k100.cnf,SAT:145.204:145.204:5000.0:0,SAT:16.1285:16.1285:5000.0:0,SAT:103.545:103.545:5000.0:0,SAT:138.786:138.786:5000.0:0,SAT:91.5701:91.5701:5000.0:0,SAT:67.8167:67.8167:5000.0:0,SAT:116.138:116.138:5000.0:0,SAT:22.6166:22.6166:5000.0:0,SAT:20.9828:20.9828:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/01/IBM_FV_2004_rule_batch_01_SAT_dat.k95.cnf,SAT:22.6336:22.6336:5000.0:0,SAT:14.4038:14.4038:5000.0:0,SAT:77.5212:77.5212:5000.0:0,SAT:53.6728:53.6728:5000.0:0,SAT:68.3886:68.3886:5000.0:0,SAT:61.5716:61.5716:5000.0:0,SAT:160.802:160.802:5000.0:0,SAT:2.36064:2.36064:5000.0:0,SAT:22.0736:22.0736:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k35.cnf,SAT:0.304953:0.304953:5000.0:0,SAT:0.304953:0.304953:5000.0:0,SAT:0.487925:0.487925:5000.0:0,SAT:2.20666:2.20666:5000.0:0,SAT:0.461928:0.461928:5000.0:0,SAT:0.314952:0.314952:5000.0:0,SAT:0.449931:0.449931:5000.0:0,SAT:3.2715:3.2715:5000.0:0,SAT:0.631903:0.631903:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k55.cnf,SAT:0.25496:0.25496:5000.0:0,SAT:0.32695:0.32695:5000.0:0,SAT:1.55076:1.55076:5000.0:0,SAT:4.81927:4.81927:5000.0:0,SAT:1.47478:1.47478:5000.0:0,SAT:0.299954:0.299954:5000.0:0,SAT:1.45378:1.45378:5000.0:0,SAT:1.09283:1.09283:5000.0:0,SAT:0.6529:0.6529:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k90.cnf,SAT:0.302953:0.302953:5000.0:0,SAT:0.371942:0.371942:5000.0:0,SAT:1.27181:1.27181:5000.0:0,SAT:6.48101:6.48101:5000.0:0,SAT:1.20282:1.20282:5000.0:0,SAT:0.313951:0.313951:5000.0:0,SAT:1.20881:1.20881:5000.0:0,SAT:1.38779:1.38779:5000.0:0,SAT:0.682895:0.682895:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k95.cnf,SAT:0.330949:0.330949:5000.0:0,SAT:0.414936:0.414936:5000.0:0,SAT:1.85772:1.85772:5000.0:0,SAT:13.092:13.092:5000.0:0,SAT:1.77273:1.77273:5000.0:0,SAT:0.280957:0.280957:5000.0:0,SAT:1.78073:1.78073:5000.0:0,SAT:6.00309:6.00309:5000.0:0,SAT:0.674896:0.674896:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/20/IBM_FV_2004_rule_batch_20_SAT_dat.k75.cnf,SAT:137.416:137.416:5000.0:0,SAT:25.8161:25.8161:5000.0:0,SAT:192.736:192.736:5000.0:0,SAT:589.651:589.651:5000.0:0,SAT:122.534:122.534:5000.0:0,SAT:92.092:92.092:5000.0:0,SAT:123.692:123.692:5000.0:0,SAT:320.145:320.145:5000.0:0,SAT:47.2488:47.2488:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k100.cnf,SAT:238.148:238.148:5000.0:0,SAT:67.1138:67.1138:5000.0:0,SAT:394.72:394.72:5000.0:0,SAT:250.187:250.187:5000.0:0,SAT:540.818:540.818:5000.0:0,SAT:238.218:238.218:5000.0:0,SAT:567.98:567.98:5000.0:0,SAT:193.842:193.842:5000.0:0,SAT:60.7578:60.7578:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k65.cnf,SAT:26.7949:26.7949:5000.0:0,SAT:24.3583:24.3583:5000.0:0,SAT:40.1589:40.1589:5000.0:0,SAT:65.883:65.883:5000.0:0,SAT:49.3725:49.3725:5000.0:0,SAT:29.8895:29.8895:5000.0:0,SAT:41.7826:41.7826:5000.0:0,SAT:70.2003:70.2003:5000.0:0,SAT:41.4967:41.4967:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/23/IBM_FV_2004_rule_batch_23_SAT_dat.k90.cnf,SAT:288.722:288.722:5000.0:0,SAT:244.54:244.54:5000.0:0,SAT:694.213:694.213:5000.0:0,SAT:862.89:862.89:5000.0:0,SAT:975.801:975.801:5000.0:0,SAT:312.66:312.66:5000.0:0,SAT:766.584:766.584:5000.0:0,SAT:479.573:479.573:5000.0:0,SAT:86.9418:86.9418:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k90.cnf,SAT:121.607:121.607:5000.0:0,SAT:10.1625:10.1625:5000.0:0,SAT:7.97679:7.97679:5000.0:0,SAT:6.89595:6.89595:5000.0:0,SAT:6.25705:6.25705:5000.0:0,SAT:94.4736:94.4736:5000.0:0,SAT:7.33588:7.33588:5000.0:0,SAT:5.9071:5.9071:5000.0:0,SAT:28.2027:28.2027:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k95.cnf,SAT:166.467:166.467:5000.0:0,SAT:7.2579:7.2579:5000.0:0,SAT:9.64853:9.64853:5000.0:0,SAT:7.33888:7.33888:5000.0:0,SAT:6.95994:6.95994:5000.0:0,SAT:210.925:210.925:5000.0:0,SAT:8.5447:8.5447:5000.0:0,SAT:6.62199:6.62199:5000.0:0,SAT:44.9552:44.9552:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/30/IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:977.399:977.399:5000.0:0,SAT:1886.4:1886.4:5000.0:0,SAT:134.446:134.446:5000.0:0,SAT:3235.42:3235.42:5000.0:0,SAT:3203.28:3203.28:5000.0:0,SAT:2309.1:2309.1:5000.0:0,SAT:1522.11:1522.11:5000.0:0,SAT:69.4284:69.4284:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k100.cnf,SAT:666.974:666.974:5000.0:0,SAT:642.439:642.439:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:367.297:367.297:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:730.252:730.252:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k90.cnf,SAT:392.851:392.851:5000.0:0,SAT:513.771:513.771:5000.0:0,SAT:876.657:876.657:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1545.61:1545.61:5000.0:0,SAT:248.026:248.026:5000.0:0,SAT:3509.94:3509.94:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:452.605:452.605:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bi.cnf,SAT:247.047:247.047:5000.0:0,SAT:141.876:141.876:5000.0:0,SAT:686.878:686.878:5000.0:0,SAT:3444.28:3444.28:5000.0:0,SAT:886.892:886.892:5000.0:0,SAT:102.406:102.406:5000.0:0,SAT:786.393:786.393:5000.0:0,SAT:593.641:593.641:5000.0:0,SAT:83.0564:83.0564:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bi_i.cnf,SAT:365.947:365.947:5000.0:0,SAT:162.444:162.444:5000.0:0,SAT:508.982:508.982:5000.0:0,SAT:1533.14:1533.14:5000.0:0,SAT:348.577:348.577:5000.0:0,SAT:91.4161:91.4161:5000.0:0,SAT:501.412:501.412:5000.0:0,SAT:1604.14:1604.14:5000.0:0,SAT:81.0027:81.0027:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid.cnf,SAT:328.211:328.211:5000.0:0,SAT:317.141:317.141:5000.0:0,SAT:1236.68:1236.68:5000.0:0,SAT:2336.42:2336.42:5000.0:0,SAT:1531.84:1531.84:5000.0:0,SAT:201.638:201.638:5000.0:0,SAT:1391.41:1391.41:5000.0:0,SAT:2783.15:2783.15:5000.0:0,SAT:208.659:208.659:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATRaceunselected/manolios/cnf/c10bid_i.cnf,SAT:372.01:372.01:5000.0:0,SAT:305.998:305.998:5000.0:0,SAT:430.863:430.863:5000.0:0,SAT:2038.74:2038.74:5000.0:0,SAT:449.215:449.215:5000.0:0,SAT:192.686:192.686:5000.0:0,SAT:404.662:404.662:5000.0:0,SAT:1028.4:1028.4:5000.0:0,SAT:182.786:182.786:5000.0:0
